Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Ile de France,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation
AFAVO,Accompagnement vers l'insertion professionnelle des populations immigrées et issues de l'immigration,"288,267 €","109,609 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / CERGY / CERGY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
A.F.I.P. 78 91 95,Méthode de placement,"55,332 €","55,332 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / PONTOISE / PONTOISE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
A.F.I.P. 78 91 95,Parcours sur Plateforme de Mobilisation,"73,948 €","13,048 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / PONTOISE / PONTOISE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
A.F.I.P. 78 91 95,Préqualifiant Métiers de la Vente Spécialisée,"38,611 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / PONTOISE / PONTOISE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
A.F.I.P. 78 91 95,Secrétariat Polyvalent anglais.,"33,050 €","3,150 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / PONTOISE / PONTOISE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AFO ACTION-FORMATION,Parcours d'accès aux emplois familiaux,"17,998 €","10,098 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,HAUTS-DE-SEINE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AFO ACTION-FORMATION,Parcours d'accès aux emplois familiaux,"24,199 €","15,341 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,HAUTS-DE-SEINE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AFOBAT,Mobilité des apprentis,"19,514 €","7,100 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS,Programme opérationnel national Fonds social européen,80,"Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
AFOR,formation individuelle Préparation au concours díentrée aux écoles díaide-soignant ,"1,370 €",700 €,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-DE-MARNE / CRETEIL / IVRY-SUR-SEINE / IVRY-SUR-SEINE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Afor TP,Passerelle entreprises  Maçons - Voierie et Réseaux Divers ,"18,731 €","8,165 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Afor TP,Passerelle Entreprise Travaux Publics Maçon VRD,"8,620 €","2,448 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,HAUTS-DE-SEINE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Afor TP,Passerelle Entreprise Travaux Publics suite 2006,"13,149 €","3,560 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / BOBIGNY / MONTREUIL / MONTREUIL,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),08- PAVE Metiers Employé Polyvalent Restauration ,"14,992 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Formation Assistante de vie,"9,735 €","7,562 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Agence de formation et de conseil en insertion (AFCI),Formation Assistante de vie,"11,215 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / SAINT-DENIS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
